Species_Element_ID,New Code,Present,Scientific Name,Common Name,CC,CW,GRank,COSEWIC,NRANK,SARO,S_RANK,CZ,CZRESTR,ES,CK,LB,MD,EL,OX,HN,BR,NG,HM,7E4,Type,Flowering Season,NatStatus,Invasive,Family,Supplemental CC,Supplemental CW,CW Override,Reason for Override/Suppl. CW Rationalization,Tracked,CCVI,CCVI Confidence,Tallgrass
168710,SILYMAR,,Silybum marianum,Blessed Milk Thistle,,5,GNR,,NNA,,SE1,IH,,,,IH,,,,,,,,,FO,,I,,Asteraceae,0,5,,,N,,,
73248,SINAALB,,Sinapis alba,White Mustard,,5,GNR,,NNA,,SE2,IR,,,,?,,,,,,IR,IR,,FO,,I,,Brassicaceae,0,5,,,N,,,
1010815,SINAALA,,Sinapis alba ssp. alba,White Mustard,,5,GNRTNR,,NNA,,SE2,IR,,,,?,,,,,,IR,IR,,FO,,I,,Brassicaceae,0,5,,,N,,,
73250,SINAARV,,Sinapis arvensis,Corn Mustard,,5,GNR,,NNA,,SE5,IX,,IR,IX,IX,IX,IX,,IC,IX,IR,IX,IR,FO,,I,,Brassicaceae,0,5,,,N,,,
73252,SISYALT,,Sisymbrium altissimum,Tall Tumble Mustard,,3,GNR,,NNA,,SE5,IX,,IU,IX,IX,IX,IX,IX,IC,,IR,IX,IR,FO,,I,,Brassicaceae,0,3,,,N,,,
73254,SISYLOE,,Sisymbrium loeselii,Loesel's Tumble Mustard,,5,GNR,,NNA,,SE2,IR,,,,IR,,IR,,IR,,IR,IR,IR,FO,,I,,Brassicaceae,0,5,,,N,,,
73256,SISYOFF,,Sisymbrium officinale,Common Tumble Mustard,,5,GNR,,NNA,,SE5,IX,,IU,IX,IX,IX,IX,IX,IC,,IR,IX,IX,FO,,I,,Brassicaceae,0,5,,,N,,,
36020,SISYALB,,Sisyrinchium albidum,White Blue-eyed-grass,9,3,G5?,,N1,,S1,R,CZ,R,,R,,,,,,,,,FO,Sum,N,,Iridaceae,9,3,,,Y,,,Y
36022,SISYANG,,Sisyrinchium angustifolium,Narrow-leaved Blue-eyed-grass,6,0,G5,,N4N5,,S4,R,,C,R,X,R,R,X,R,R,U,,,FO,Spr-Sum,N,,Iridaceae,6,0,,,N,,,
36024,SISYMON,,Sisyrinchium montanum,Strict Blue-eyed-grass,4,0,G5,,N5,,S5,C,,?,X,X,X,C,X,C,C,C,C,R,FO,Sum,N,,Iridaceae,4,0,,,N,,,
1005159,SISYMOC,,Sisyrinchium montanum var. crebrum,Brownish Strict Blue-eyed-grass,4,0,G5T5,,N5,,SU,,,,,,,,,,,,,,FO,,N,,Iridaceae,4,0,,,N,,,
1005162,SISYMOM,,Sisyrinchium montanum var. montanum,Strict Blue-eyed-grass,4,0,G5T5,,N5,,S5,,,,,,,,,,,,,,FO,Sum,N,,Iridaceae,4,0,,,N,,,
36026,SISYMUC,,Sisyrinchium mucronatum,Mucronate Blue-eyed-grass,10,0,G5,,N4,,S4,R,,?,R,X,R,,,R,R,R,,,FO,Sum,N,,Iridaceae,10,0,,,N,,,Y
129092,SIUMSUA,,Sium suave,Common Water-parsnip,4,-5,G5,,N5,,S5,C,,C,X,R,C,C,X,U,U,C,C,R,FO,Sum,N,,Apiaceae,4,-5,,,N,,,
32500,SMILECI,,Smilax ecirrata,Upright Carrionflower,6,5,G5,,N3?,,S3?,R,CZ,C,R,R,R,,,,,,,,FO,,N,,Smilacaceae,6,5,,,Y,,,Y
32502,SMILHER,,Smilax herbacea,Herbaceous Carrionflower,5,0,G5,,N4N5,,S4?,C,,R,R,R,X,U,X,C,C,C,C,R,VI,Sum,N,,Smilacaceae,5,0,,,N,,,
32506,SMILILL,,Smilax illinoensis,Illinois Carrionflower,5,5,G4?,,N2?,,S2?,R,CZ,U,,R,,,,,X,,,,VI,Spr,N,,Smilacaceae,5,5,,,Y,,,Y
32508,SMILLAS,,Smilax lasioneura,Hairy-nerved Carrionflower,5,5,G5,,N4N5,,S4S5,U,cz,C,X,X,X,X,X,R,X,U,R,R,VI,Sum,N,,Smilacaceae,5,5,,,N,,,
32510,SMILROT,,Smilax rotundifolia,Round-leaved Greenbrier,8,0,G5,THR,N3,THR,S2,R,CZ,R,,,,,,R,,R,,,SH,,N,,Smilacaceae,8,0,,,Y,LV,Low,
32504,SMILTAM,,Smilax tamnoides,Bristly Greenbriar,6,0,G5,,N5,,S5,C,,C,X,X,X,C,X,C,C,C,C,U,VW,,N,,Smilacaceae,6,0,,,N,,,
152038,SOLACAR,,Solanum carolinense,Carolina Nightshade,,3,G5,,NNA,,SE3,IX,,IU,IX,IX,IX,IX,,IR,,IR,,IH,FO,,I,,Solanaceae,0,3,,,N,,,
1264570,SOLACAC,,Solanum carolinense var. carolinense,Carolina Nightshade,,3,G5T5,,NNA,,SE3,IX,,IU,IX,IX,IX,IX,,IR,,IR,,IH,FO,,I,,Solanaceae,0,3,,,N,,,
152044,SOLAPTY,,Solanum emulans,Eastern Black Nightshade,1,3,G5,,N5,,S5,C,,C,X,X,X,X,X,C,C,U,C,R,FO,,N,,Solanaceae,1,3,,,N,,,
152012,SOLALYC,,Solanum lycopersicum,Tomato,,5,GNR,,NNA,,SE2,IR,,,,,,,,,,IR,IR,IR,FO,,I,,Solanaceae,0,5,,,N,,,
152042,SOLANIG,,Solanum nigrum,Black Nightshade,,0,GNR,,NNA,,SE1,IR,,,,,,,,IX,,IX,IR,IR,FO,,I,,Solanaceae,0,0,,,N,,,
1257842,SOLANIT,,Solanum nitidibaccatum,Hairy Nightshade,,5,GNR,,NNA,,SE2,IR,,IR,IR,IR,IR,IH,,IR,,,IR,IR,FO,,I,,Solanaceae,0,5,,,N,,,
152046,SOLAROS,,Solanum rostratum,Horned Nightshade,,5,G5?,,NNA,,SE1,IR,,IH,,IX,,,,,,IH,IR,IR,FO,,I,,Solanaceae,0,5,,,N,,,
152062,SOLASIS,,Solanum sisymbriifolium,Sticky Nightshade,,,GNR,,NNA,,SEH,,,,,,,,,,,,,,FO,,I,,Solanaceae,0,,,,N,,,
152064,SOLATRI,,Solanum triflorum,Cut-leaved Nightshade,,5,G5,,N4,,SE1,,,,,,,,,,,,,,FO,,I,,Solanaceae,0,5,,,N,,,
152050,SOLATUB,,Solanum tuberosum,Potato,,5,GNR,,NNA,,SE1,IR,,,,,IR,,,,,,IR,,FO,,I,,Solanaceae,0,5,,,N,,,
168924,SOLIALT,,Solidago altissima,Tall Goldenrod,1,3,G5,,N5,,S5,,,,,,,,,,,,,,FO,Sum-Aut,N,,Asteraceae,1,3,,,P,,,
1005168,SOLIALA,,Solidago altissima var. altissima,Eastern Tall Goldenrod,1,3,G--T5,,N5,,S5,C,,C,X,X,U,X,X,C,C,C,C,C,FO,Sum-Aut,N,,Asteraceae,1,3,,,N,,,
168928,SOLIALG,,Solidago altissima var. gilvocanescens,Canescent Tall Goldenrod,1,3,G5T5,,N5,,S1,,,,,,,,,,,,,,FO,,N,,Asteraceae,1,3,,,Y,,,Y
168712,SOLIARG,,Solidago arguta,Cut-leaved Goldenrod,8,3,G5,,N4,,S4,R,cz,,,R,R,?,,R,,R,R,R,FO,Sum-Aut,N,,Asteraceae,8,3,,,N,,,
168714,SOLIARA,,Solidago arguta var. arguta,Cut-leaved Goldenrod,8,3,G5T4T5,,N4,,S4,R,cz,,,R,R,?,,R,,R,R,R,FO,Sum-Aut,N,,Asteraceae,8,3,,,N,,,
168716,SOLIBIC,,Solidago bicolor,White Goldenrod,8,5,G5,,N5,,S4?,R,,R,R,R,R,R,,U,R,U,U,R,FO,Sum-Aut,N,,Asteraceae,8,5,,,N,,,
1010474,SOLIBRE,,Solidago brendae,Brenda's Goldenrod,1,3,GNR,,N4N5,,S4?,,,,,,,,,,,,,,FO,,N,,Asteraceae,1,3,,,N,,,
1005175,SOLICAE,,Solidago caesia,Blue-stemmed Goldenrod,5,3,G5,,N5,,S5,C,,C,X,X,X,X,X,C,C,C,C,C,FO,Sum-Aut,N,,Asteraceae,5,3,,,N,,,
1005178,SOLICAC,,Solidago caesia var. caesia,Blue-stemmed Goldenrod,5,3,G--T5,,N5,,S5,C,,C,X,X,X,X,X,C,C,C,C,C,FO,,N,,Asteraceae,5,3,,,N,,,
168720,SOLICAN,,Solidago canadensis,Canada Goldenrod,1,3,G5,,N5,,S5,,,,,,,,,,,,,,FO,Sum-Aut,N,,Asteraceae,1,3,,,N,,,
168930,SOLICAA,,Solidago canadensis var. canadensis,Canada Goldenrod,1,3,G5T5,,N5,,S5,C,,C,X,X,X,X,X,C,C,C,C,C,FO,,N,,Asteraceae,1,3,,,N,,,
168932,SOLICAH,,Solidago canadensis var. hargeri,Harger's Goldenrod,1,3,G5T4T5,,N4N5,,S4?,U,CZ,R,X,R,X,X,X,X,X,X,X,,FO,,N,,Asteraceae,1,3,,,N,,,
1010489,SOLIFAL,,Solidago fallax,Deceptive Goldenrod,,3,GNR,,NU,,SU,,,,,,,,,,,,,,FO,,N,,Asteraceae,,3,,,N,,,
1010492,SOLIFAM,,Solidago fallax var. molina,Hairy-stemmed Deceptive Goldenrod,,3,GNRTNR,,NNR,,SU,,,,,,,,,,,,,,FO,,N,,Asteraceae,,3,,,N,,,
168724,SOLIFLE,,Solidago flexicaulis,Zigzag Goldenrod,6,3,G5,,N5,,S5,C,,R,R,R,X,X,X,C,C,C,C,C,FO,Sum-Aut,N,,Asteraceae,6,3,,,N,,,
168726,SOLIGIG,,Solidago gigantea,Giant Goldenrod,4,-3,G5,,N5,,S5,C,,R,X,C,X,X,X,C,C,C,C,C,FO,Sum,N,,Asteraceae,4,-3,,,P,,,
1298289,SOLIGII,,Solidago gigantea var. gigantea,Giant Goldenrod,4,-3,G5T5,,N5,,S5,,,,,,,,,,,,,,FO,,N,,Asteraceae,4,-3,,,N,,,
1298288,SOLIGIS,,Solidago gigantea var. shinnersii,Shinners' Goldenrod,,,G5TNR,,NNR,,S1?,,,,,,,,,,,,,,FO,,N,,Asteraceae,,,,,Y,,,
168916,SOLIGIL,,Solidago gillmanii,Gillman's Goldenrod,10,5,G3?,END,N1,,S1,,,,,,,,,,,,,,FO,,N,,Asteraceae,10,5,,,Y,,,
1257017,SOLIGLU,,Solidago glutinosa,Sticky Goldenrod,10,3,G5,,N5,,S4,,,,,,,,,,,,,,FO,,N,,Asteraceae,10,3,,,N,,,
168728,SOLIHIS,,Solidago hispida,Hairy Goldenrod,7,5,G5,,N5,,S5,R,,H,R,R,R,,,C,C,R,U,R,FO,Sum-Aut,N,,Asteraceae,7,5,,,P,,,
1009318,SOLIHIH,,Solidago hispida var. hispida,Hairy Goldenrod,5,5,G5T5,,N5,,S5,R,,H,R,R,R,,,C,C,R,U,R,FO,Sum-Aut,N,,Asteraceae,5,5,,,N,,,
201058,SOLIHIU,,Solidago hispida var. huronensis,Lake Huron Hairy Goldenrod,5,5,G5T3?,,NU,,S2?,R,,H,R,R,R,,,C,C,R,U,R,FO,,N,,Asteraceae,5,5,,,Y,,,
168730,SOLIHOU,,Solidago houghtonii,Houghton's Goldenrod,10,-5,G3,SC,N2?,THR,S2?,,,,,,,,,,,,,,FO,Sum-Aut,N,,Asteraceae,10,-5,,,Y,MV,VH,
168732,SOLIJUN,,Solidago juncea,Early Goldenrod,3,5,G5,,N5,,S5,C,,U,X,X,X,X,,C,C,C,C,R,FO,Sum,N,,Asteraceae,3,5,,,N,,,
168734,SOLILEP,,Solidago lepida,Elegant Goldenrod,1,3,G5,,N5,,S4?,,,,,,,,,,,,,,FO,,N,,Asteraceae,1,3,,,N,,,
1005184,SOLILEL,,Solidago lepida var. lepida,Elegant Goldenrod,1,3,G5T5,,N5,,S4?,,,,,,,,,,,,,,FO,,N,,Asteraceae,1,3,,,N,,,
1005187,SOLILES,,Solidago lepida var. salebrosa,Rough Canada Goldenrod,,3,G5T5,,N5,,SE1?,,,,,,,,,,,,,,FO,,I,,Asteraceae,0,3,,,N,,,
168736,SOLIMAC,,Solidago macrophylla,Large-leaved Goldenrod,10,3,G5,,N5,,S4,,,,,,,,,,,,,,FO,,N,,Asteraceae,10,3,,,N,,,
168738,SOLIMIS,,Solidago missouriensis,Missouri Goldenrod,6,5,G5,,N5,,S2,,,,,,,,,,,,,,FO,,N,,Asteraceae,6,5,,,Y,,,Y
168742,SOLIMUL,,Solidago multiradiata,Multi-rayed Goldenrod,,3,G5,,NNR,,S4S5,,,,,,,,,,,,,,FO,Aut,N,,Asteraceae,0,3,,,P,HV,Low,
168744,SOLINEM,,Solidago nemoralis,Grey-stemmed Goldenrod,2,5,G5,,N5,,S5,,,,,,,,,,,,,,FO,Sum-Aut,N,,Asteraceae,2,5,,,P,,,Y
168746,SOLINED,,Solidago nemoralis ssp. decemflora,Prairie Grey-stemmed Goldenrod,,5,G5T5,,N5,,S1S2,,,,,,,,,,,,,,FO,,N,,Asteraceae,,5,,,Y,,,Y
168748,SOLINEN,,Solidago nemoralis ssp. nemoralis,Grey-stemmed Goldenrod,2,5,G5T5,,N5,,S5,C,,C,X,X,X,X,X,C,C,C,C,C,FO,Sum-Aut,N,,Asteraceae,2,5,,,N,,,Y
168752,SOLIOHI,,Solidago ohioensis,Ohio Goldenrod,10,-5,G4,,N4,,S4,R,,?,R,R,R,R,,R,R,H,,H,FO,Sum-Aut,N,,Asteraceae,10,-5,,,N,,,Y
200195,SOLIONT,,Solidago ontarioensis,Ontario Goldenrod,10,3,G3,,N3,,S3,,,,,,,,,,,,,,FO,,N,,Asteraceae,10,3,,,Y,,,
1010496,SOLIPAL,,Solidago pallida,Pale Showy Goldenrod,10,5,G4,THR,N1,THR,S1,,,,,,,,,,,,,,FO,,N,,Asteraceae,10,5,,,Y,,,
168754,SOLIPAT,,Solidago patula,Spreading Goldenrod,8,-5,G5,,N4,,S4,C,cz,R,R,R,X,X,X,C,C,R,C,R,FO,Sum-Aut,N,,Asteraceae,8,-5,,,N,,,
168756,SOLIPTA,,Solidago ptarmicoides,Upland White Goldenrod,9,3,G5,,N5,,S5,R,,,,R,R,,,R,U,R,R,R,FO,Sum-Aut,N,,Asteraceae,9,3,,,N,,,Y
168758,SOLIPUB,,Solidago puberula,Downy Goldenrod,10,3,G5,,N5,,S2,,,,,,,,,,,,,,FO,,N,,Asteraceae,10,3,,,Y,,,
168762,SOLIRID,,Solidago riddellii,Riddell's Goldenrod,10,-5,G5,SC,N3,SC,S3,R,CZ,R,R,R,R,R,,,,,,,FO,Aut,N,,Asteraceae,10,-5,,,Y,,,Y
168764,SOLIRIG,,Solidago rigida,Stiff Goldenrod,7,3,G5,,N5?,,S3,,,,,,,,,,,,,,FO,Sum-Aut,N,,Asteraceae,7,3,,,P,,,Y
168766,SOLIRIH,,Solidago rigida ssp. humilis,Western Stiff Goldenrod,,3,G5T5,,N5,,SE1?,,,,,,,,,,,,,,FO,,I,,Asteraceae,0,3,,,N,,,Y
168768,SOLIRIR,,Solidago rigida ssp. rigida,Eastern Stiff Goldenrod,7,3,G5T5,,N3,,S3,R,cz,U,R,R,U,R,,,R,IH,R,R,FO,Sum-Aut,N,,Asteraceae,7,3,,,Y,,,Y
168782,SOLIRII,,Solidago rigidiuscula,Stiff-leaved Showy Goldenrod,10,5,G4,END,N1,END,S1,R,CZ,,,R,,,,,,,,,FO,Sum-Aut,N,,Asteraceae,10,5,,,Y,,,Y
168770,SOLIRUG,,Solidago rugosa,Rough-stemmed Goldenrod,4,0,G5,,N5,,S5,C,,C,X,R,X,X,X,C,C,C,C,U,FO,Sum-Aut,N,,Asteraceae,4,0,,,N,,,
1005190,SOLIRUA,,Solidago rugosa ssp. aspera,Southern Rough-stemmed Goldenrod,4,0,G5T5,,NU,,SU,C,,C,X,R,X,X,X,C,C,C,C,U,FO,,N,,Asteraceae,4,0,,,N,,,
1005193,SOLIRUS,,Solidago rugosa ssp. aspera var. aspera,Southern Rough-stemmed Goldenrod,4,0,G5T5,,NU,,SU,C,,C,X,R,X,X,X,C,C,C,C,U,FO,,N,,Asteraceae,4,0,,,N,,,
168772,SOLIRUR,,Solidago rugosa ssp. rugosa,Northern Rough-stemmed Goldenrod,4,0,G5T5,,N5,,S5,C,,C,X,R,X,X,X,C,C,C,C,U,FO,Aut,N,,Asteraceae,4,0,,,N,,,
1005196,SOLIRUU,,Solidago rugosa ssp. rugosa var. rugosa,Northern Rough-stemmed Goldenrod,4,0,G5T5,,N5,,S5,C,,C,X,R,X,X,X,C,C,C,C,U,FO,Sum-Aut,N,,Asteraceae,4,0,,,N,,,
168784,SOLISQU,,Solidago squarrosa,Squarrose Goldenrod,10,5,G4G5,,N4N5,,S4,R,,,,,H,,,R,R,R,R,R,FO,Sum-Aut,N,,Asteraceae,10,5,,,N,,,
168786,SOLIULI,,Solidago uliginosa,Bog Goldenrod,9,-5,G5,,N5,,S5,R,,,,R,R,R,X,R,R,H,R,H,FO,Sum-Aut,N,,Asteraceae,9,-5,,,N,,,
1298735,SOLIULP,,Solidago uliginosa var. peracuta,Bog Goldenrod,9,-5,G5T4T5,,NNR,,S5,R,,,,R,R,R,X,R,R,H,R,H,FO,,N,,Asteraceae,9,-5,,,N,,,
1298734,SOLIULL,,Solidago uliginosa var. uliginosa,Bog Goldenrod,9,-5,G5T4T5,,N5,,SU,R,,,,R,R,R,X,R,R,H,R,H,FO,,N,,Asteraceae,9,-5,,,N,,,
168788,SOLIULM,,Solidago ulmifolia,Elm-leaved Goldenrod,9,5,G5,,N1,,S1,R,CZ,R,?,,R,,,,,,,,FO,,N,,Asteraceae,9,5,,,Y,MV,VH,
168790,SOLIULU,,Solidago ulmifolia var. ulmifolia,Elm-leaved Goldenrod,9,5,G5T5,,N1,,S1,R,CZ,R,?,,R,,,,,,,,FO,,N,,Asteraceae,9,5,,,Y,,,
1009360,SOLIX B,,Solidago x beaudryi,(Solidago rugosa ssp. rugosa X Solidago uliginosa),,,GNA,,NNA,,SNA,,,,,,,,,,,,,,FO,,N,,Asteraceae,,,,,N,,,
168794,SOLIX K,,Solidago x krotkovii,(Solidago ohioensis X Solidago ptarmicoides),,,GNA,,NNA,,SNA,,,,,,,,,,,,,,FO,,N,,Asteraceae,,,,,N,,,
168796,SOLIX L,,Solidago x lutescens,(Solidago ptarmicoides X Solidago rigida),,,GNA,,NNA,,SNA,,,,,,,,,,,,,,FO,,N,,Asteraceae,,,,,N,,,
168798,SONCARV,,Sonchus arvensis,Field Sow-thistle,,3,GNR,,NNA,,SE5,IC,,IC,IX,IX,IX,IX,IX,IC,IX,IC,IX,IC,FO,,I,,Asteraceae,0,3,,,N,,,
168800,SONCARA,,Sonchus arvensis ssp. arvensis,Glandular Sow-thistle,,3,GNRTNR,,NNA,,SE5,IC,,IC,IX,IX,IX,IX,IX,IC,IX,IC,IX,IC,FO,,I,,Asteraceae,0,3,,,N,,,
168802,SONCARU,,Sonchus arvensis ssp. uliginosus,Smooth Sow-thistle,,3,GNRTNR,,NNA,,SE5,IC,,IC,IX,IX,IX,IX,IX,IC,IX,IC,IX,IC,FO,,I,,Asteraceae,0,3,,,N,,,
168804,SONCASP,,Sonchus asper,Prickly Sow-thistle,,3,GNR,,NNA,,SE5,IX,,IU,IX,IX,IX,IX,IX,IU,,IC,IX,IR,FO,,I,,Asteraceae,0,3,,,N,,,
168808,SONCOLE,,Sonchus oleraceus,Common Sow-thistle,,3,GNR,,NNA,,SE5,IX,,IU,IX,IX,IX,IX,,IR,IX,IU,IX,IU,FO,,I,,Asteraceae,0,3,,,N,,,
168922,SONCPAL,,Sonchus palustris,Marsh Sow-thistle,,-5,GNR,,NNA,,SE1,IR,,IR,,,,,,,,,,,FO,,I,,Asteraceae,0,-5,,,N,,,
1010427,SONCPAP,,Sonchus palustris ssp. palustris,Marsh Sow-thistle,,-5,GNRTNR,,NNA,,SE1,IR,,IR,,,,,,,,,,,FO,,I,,Asteraceae,0,-5,,,N,,,
82378,SORBSOR,,Sorbaria sorbifolia,False Spiraea,,5,G5,,NNA,,SE4,IR,,,,IH,IR,IR,IX,IR,IX,IR,IR,IR,SH,Sum,I,,Rosaceae,0,5,,,N,,,
82380,SORBAME,,Sorbus americana,American Mountain-ash,8,0,G5,,N5,,S5,R,,?,,R,,,X,,?,H,,,SH,,N,,Rosaceae,8,0,,,N,,,
82382,SORBAUC,,Sorbus aucuparia,European Mountain-ash,,5,G5,,NNA,,SE4,IX,,IR,,IX,IX,IX,IX,IR,IX,IC,IX,IC,SH,,I,,Rosaceae,0,5,,,N,,,
82384,SORBDEC,,Sorbus decora,Showy Mountain-ash,8,3,G5,,N5,,S5,R,,?,,,,,,,,,R,,SH,,N,,Rosaceae,8,3,,,N,,,
22580,SORGNUT,,Sorghastrum nutans,Yellow Indiangrass,8,3,G5,,N4N5,,S4,R,,R,X,X,X,R,,C,C,R,R,R,GR,Sum,N,,Poaceae,8,3,,,N,,,Y
22582,SORGBIC,,Sorghum bicolor,Sorghum,,5,GNR,,NNA,,SE1,,,,,,,,,,,,,,GR,,I,,Poaceae,0,5,,,N,,,
22584,SORGBIB,,Sorghum bicolor ssp. bicolor,Sorghum,,5,GNRTNR,,NNA,,SE1,IR,,,IR,,IR,,,,,,IR,,GR,,I,,Poaceae,0,5,,,N,,,
22586,SORGBIX,,Sorghum bicolor ssp. x drummondii,(Sorghum bicolor ssp. bicolor X Sorghum bicolor ssp.),,5,GNRTNR,,NNA,,SNA,hyb,,,,,,,,hyb,,,,,GR,,I,,Poaceae,0,5,,,N,,,
22588,SORGHAL,,Sorghum halepense,Johnson Grass,,3,GNR,,NNA,,SE2,IR,,IR,IX,,IX,IR,,,,,,,GR,,I,,Poaceae,0,3,,,N,,,
1256936,SPARACA,,Sparganium acaule,Short-stemmed Burreed,6,-5,GNR,,NNR,,S5,,,,,,,,,,,,,,FO,,N,,Sparganiaceae,6,-5,,,N,,,
15000,SPARAME,,Sparganium americanum,American Burreed,6,-5,G5,,N5,,S5,R,,,,,R,R,X,R,R,R,R,R,FO,Sum,N,,Sparganiaceae,6,-5,,,N,,,
15002,SPARAND,,Sparganium androcladum,Branching Burreed,6,-5,G4G5,,N2,,SH,H,,H,,?,H,,,,,H,,,FO,,N,,Sparganiaceae,6,-5,,,Y,,,
15012,SPARANG,,Sparganium angustifolium,Narrow-leaved Burreed,9,-5,G5,,N5,,S4?,,,,,,,,,,,,,,FO,,N,,Sparganiaceae,9,-5,,,N,,,
1257040,SPAREME,,Sparganium emersum,Green-fruited Burreed,6,-5,G5,,N5,,SU,U,,R,R,R,R,R,X,U,X,,C,R,FO,,N,,Sparganiaceae,6,-5,,,N,,,
15006,SPAREUR,,Sparganium eurycarpum,Broad-fruited Burreed,3,-5,G5,,NNR,,S5,C,,C,X,X,X,U,X,C,C,C,C,R,FO,,N,,Sparganiaceae,3,-5,,,N,,,
15008,SPARFLU,,Sparganium fluctuans,Floating Burreed,9,-5,G5,,N5,,S5?,,,,,,,,,,,,,,FO,,N,,Sparganiaceae,9,-5,,,N,,,
194334,SPARGLO,,Sparganium glomeratum,Clustered Burreed,,-5,G4?,,N1N3,,SH,,,,,,,,,,,,,,FO,,N,,Sparganiaceae,,-5,,,Y,,,
15020,SPARHYP,,Sparganium hyperboreum,Northern Burreed,,-5,G5,,N5,,S2?,,,,,,,,,,,,,,FO,,N,,Sparganiaceae,,-5,,,Y,,,
15010,SPARNAT,,Sparganium natans,Small Burreed,8,-5,G5,,N5,,S5,R,,,R,R,R,,,R,,,,,FO,,N,,Sparganiaceae,8,-5,,,N,,,
61144,SPERARV,,Spergula arvensis,Corn Spurrey,,5,GNR,,NNA,,SE4,IR,,,,IH,,IR,,IR,,,,IX,FO,,I,,Caryophyllaceae,0,5,,,N,,,
61146,SPERCAN,,Spergularia canadensis,Canada Sea-spurrey,,-3,G5,,N5,,S3,,,,,,,,,,,,,,FO,,N,,Caryophyllaceae,,-3,,,Y,,,
61148,SPERCAC,,Spergularia canadensis var. canadensis,Canada Sea-spurrey,,-3,G5T5,,N5,,S3,,,,,,,,,,,,,,FO,,N,,Caryophyllaceae,,-3,,,Y,,,
61150,SPERSAL,,Spergularia marina,Saltmarsh Sand-spurrey,,-3,G5,,N5,,S1,IR,,IR,IR,,IR,,,,,IR,IR,IX,FO,,N,,Caryophyllaceae,,-3,,,Y,,,
1005212,SPERMED,,Spergularia media,Greater Sea-spurrey,,3,GNR,,NNA,,SE3,IR,,IR,IR,,IR,IR,IX,,,IR,IR,IR,FO,,I,,Caryophyllaceae,0,3,,,N,,,
1005209,SPERMEM,,Spergularia media var. media,Greater Sea-spurrey,,3,GNRTNR,,NNA,,SE3,IR,,IR,IR,,IR,IR,IX,,,IR,IR,IR,FO,,I,,Caryophyllaceae,0,3,,,N,,,
61154,SPERRUB,,Spergularia rubra,Red Sand-spurrey,,3,G5,,NNA,,SE3?,IR,,,,,,,,,,IR,IR,IX,FO,,I,,Caryophyllaceae,0,3,,,N,,,
22594,SPHEINT,,Sphenopholis intermedia,Slender Wedgegrass,6,0,G5,,N5,,S4S5,C,,C,X,X,X,C,X,C,X,C,C,U,GR,,N,,Poaceae,6,0,,,N,,,
22596,SPHENIT,,Sphenopholis nitida,Shiny Wedgegrass,10,5,G5,,N1,,S1,R,CZ,,,,,,,R,,H,R,H,GR,,N,,Poaceae,10,5,,,Y,,,
22598,SPHEOBT,,Sphenopholis obtusata,Prairie Wedgegrass,10,0,G5,,N4,,S1,R,cz,R,R,R,,R,,,,,,,GR,,N,,Poaceae,10,0,,,Y,,,Y
2000,SPINANN,,Spinulum annotinum,Stiff Clubmoss,6,0,G5,,NNR,,S5,R,,,,R,R,R,X,R,R,,R,R,FE,,N,,Lycopodiaceae,6,0,,,N,,,
1256920,SPINCAN,,Spinulum canadense,Northern Stiff Clubmoss,6,0,G4G5,,NU,,S4?,,,,,,,,,,,,,,FE,,N,,Lycopodiaceae,6,0,,,N,,,
82386,SPIRALB,,Spiraea alba,White Meadowsweet,3,-3,G5,,N5,,S5,C,,C,X,X,X,X,X,C,C,C,C,R,SH,,N,,Rosaceae,3,-3,,,N,,,
1256764,SPIRALA,,Spiraea alba var. alba,White Meadowsweet,3,-3,G5T5,,N5,,S5,C,,C,X,X,X,X,X,C,C,C,C,R,SH,,N,,Rosaceae,3,-3,,,N,,,
1008251,SPIRALL,,Spiraea alba var. latifolia,Broad-leaved Meadowsweet,3,-3,G5T5,,NNR,,S5,,,,,,,,,,,,,,SH,,N,,Rosaceae,3,-3,,,N,,,
82388,SPIRCHA,,Spiraea chamaedryfolia,Germander Meadowsweet,,,GNR,,NNA,,SE1,,,,,,,,,,,,,,SH,,I,,Rosaceae,0,,,,N,,,
1010442,SPIRCOR,,Spiraea corymbosa,Corymbed Meadowsweet,,,G4?,,NNA,,SE1,IR,,,,,,,,,,,,IR,SH,,I,,Rosaceae,0,,,,N,,,
82392,SPIRJAP,,Spiraea japonica,Japanese Meadowsweet,,5,G5,,NNA,,SE1,IR,,,,,IR,,,,,,IR,IR,SH,,I,,Rosaceae,0,5,,,N,,,
82394,SPIRPRU,,Spiraea prunifolia,Plum-leaved Meadowsweet,,5,G5,,NNA,,SE1,IR,,,,,IR,,,IR,,IH,,,SH,,I,,Rosaceae,0,5,,,N,,,
82396,SPIRSAL,,Spiraea salicifolia,Willow-leaved Meadowsweet,,5,GNR,,NNA,,SE1,,,,,,,,,,,,,,SH,,I,,Rosaceae,0,5,,,N,,,
82542,SPIRTHU,,Spiraea thunbergii,Thunberg's Meadowsweet,,,GNR,,NNA,,SE1,,,,,,,,,,,,,,SH,,I,,Rosaceae,0,,,,N,,,
82398,SPIRTOM,,Spiraea tomentosa,Steeplebush,5,-3,G5,,N5,,S5,R,,R,R,R,,,,R,R,,,H,SH,Sum,N,,Rosaceae,5,-3,,,N,,,
